Experiment,User_ID,Turn,Traj_Type,V_state,Action_Q,Advantage,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B,persona_296,2,branch,0.2,1.0,0.8,0.3637895741736649,0.29021056473948337,0.3345546325637492,0.0,0.0,,0.07357900943418155,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_296,2,branch,0.2,0.0,-0.2,0.44394960096871683,0.4531533758973076,0.4480078077090724,0.0,0.0,,-0.009203774928590758,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_296,3,root,0.4,0.0,-0.4,0.5270315430185067,0.45066243534547995,,-0.018589769630076525,0.0671532081162638,,0.07636910767302679,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,3,branch,0.4,0.0,-0.4,0.40492022018830803,0.3125165718412673,0.3671807201920073,-0.14070109246027523,-0.07099265538794886,,0.09240364834704073,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_296,3,branch,0.4,0.0,-0.4,0.5249446031611384,0.4963000235968195,0.5024075091703141,-0.020676709487444822,0.11279079636760336,,0.02864457956431893,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_296,3,branch,0.4,1.0,0.6,0.3379562414135385,0.3142093717117297,0.3341689785065589,-0.20766507123504474,-0.06929985551748646,,0.023746869701808837,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_296,3,branch,0.4,1.0,0.6,0.45992065275706456,0.12177795716250045,0.43972115041711285,-0.0857006598915187,-0.2617312700667157,,0.3381426955945641,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_296,4,root,0.0,0.0,0.0,0.5599844411738394,0.057905758994608036,,0.032952898155332644,-0.3927566763508719,,0.5020786821792314,Foot in the Door,Action Facilitation,Self Pity,Defensive
Qwen3-8B,persona_296,4,branch,0.0,0.0,0.0,0.42965889143650626,0.0,0.41978167554141416,-0.09737265158200048,-0.45066243534547995,,0.42965889143650626,Self Modeling,Action Facilitation,Self Pity,Defensive
Qwen3-8B,persona_296,4,branch,0.0,0.0,0.0,0.4074873586275665,0.0,0.3953578760610242,-0.11954418439094022,-0.45066243534547995,,0.4074873586275665,Donation Information,Action Facilitation,Self Pity,Defensive
Qwen3-8B,persona_296,4,branch,0.0,0.0,0.0,0.4047011759698063,0.4583287315442383,0.41825075347812546,-0.12233036704870043,0.00766629619875836,,-0.053627555574431995,Emotion Appeal,Core Persuasion,Self Pity,Defensive
Qwen3-8B,persona_296,4,branch,0.0,0.0,0.0,0.46363528289276,0.0,0.43412838418647526,-0.06339626012574673,-0.45066243534547995,,0.46363528289276,Source Related Inquiry,Exploration,Self Pity,Defensive
Qwen3-8B,persona_296,5,root,0.0,0.0,0.0,0.3636811054321668,0.0031688067865829005,,-0.19630333574167258,-0.05473695220802514,,0.36051229864558393,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_296,5,branch,0.0,0.0,0.0,0.3614819634174005,0.26095783896200886,0.31812375177276697,-0.19850247775643887,0.20305207996740082,,0.10052412445539166,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_296,5,branch,0.0,0.0,0.0,0.47056342429683845,0.2618951859192569,0.3910927005597641,-0.08942101687700094,0.2039894269246489,,0.20866823837758153,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_296,5,branch,0.0,0.0,0.0,0.36213934851150964,0.0,0.341326742275216,-0.19784509266232975,-0.057905758994608036,,0.36213934851150964,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_296,5,branch,0.0,0.0,0.0,0.3868158172479171,0.0,0.3675396163659159,-0.1731686239259223,-0.057905758994608036,,0.3868158172479171,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_296,6,root,0.0,0.0,0.0,0.5420912103563977,0.007145916282305663,,0.17841010492423093,0.003977109495722763,,0.5349452940740921,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_296,6,branch,0.0,0.0,0.0,0.551727371874964,0.3130719519490002,0.4648764640497967,0.1880462664427972,0.30990314516241735,,0.23865541992596379,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,6,branch,0.0,0.0,0.0,0.4470671859048992,0.31374349225675097,0.45175700173772504,0.08338608047273238,0.3105746854701681,,0.13332369364814822,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,6,branch,0.0,0.0,0.0,0.5936944130980963,0.0,0.5675108567347972,0.23001330766592953,-0.0031688067865829005,,0.5936944130980963,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_296,6,branch,0.0,0.0,0.0,0.3709913907788363,0.0,0.3635701848897721,0.007310285346669498,-0.0031688067865829005,,0.3709913907788363,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_296,7,root,0.0,0.0,0.0,0.5493088310263134,0.1642328922282654,,0.007217620669915714,0.15708697594595974,,0.385075938798048,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,7,branch,0.0,0.0,0.0,0.5325940622089644,0.0,0.49992704671691734,-0.009497148147433299,-0.007145916282305663,,0.5325940622089644,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,7,branch,0.0,0.0,0.0,0.4601491573807284,0.5467121161872914,0.4561966904613543,-0.08194205297566931,0.5395661999049858,,-0.086562958806563,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,7,branch,0.0,0.0,0.0,0.5791975338218321,0.49712819342981296,0.5343728354544547,0.03710632346543441,0.4899822771475073,,0.08206934039201919,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_296,7,branch,0.0,0.0,0.0,0.4738118600108247,0.19587624866272688,0.4576648635750637,-0.06827935034557303,0.18873033238042122,,0.27793561134809786,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_296,8,root,0.0,0.0,0.0,0.47723981243792807,0.0024854420774440334,,-0.07206901858838538,-0.16174745015082137,,0.474754370360484,Credibility Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_296,8,branch,0.0,0.0,0.0,0.4680119035674705,0.5606255760806214,0.47029866091347416,-0.08129692745884293,0.39639268385235593,,-0.09261367251315084,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_296,8,branch,0.0,0.0,0.0,0.5604560513347617,0.0,0.5369433305969447,0.01114722030844828,-0.1642328922282654,,0.5604560513347617,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_296,8,branch,0.0,0.0,0.0,0.5234009609352617,0.5304112615872176,0.5098117330330695,-0.025907870091051777,0.3661783693589522,,-0.0070103006519559585,Personal Story,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_296,8,branch,0.0,0.0,0.0,0.4665657222684054,0.0,0.44174839661583076,-0.08274310875790802,-0.1642328922282654,,0.4665657222684054,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_296,9,root,0.0,0.0,0.0,0.5607184581623778,0.09004842025292126,,0.08347864572444968,0.08756297817547723,,0.4706700379094565,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_296,9,branch,0.0,0.0,0.0,0.4940575540011259,0.31685944740326005,0.4199478252717729,0.01681774156319782,0.314374005325816,,0.17719810659786583,Credibility Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_296,9,branch,0.0,0.0,0.0,0.45683121116242437,0.08951172806450138,0.4391241322108239,-0.0204086012755037,0.08702628598705735,,0.367319483097923,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_296,9,branch,0.0,0.0,0.0,0.5250537682706603,0.07573529916899088,0.5062083898666531,0.047813955832732236,0.07324985709154685,,0.4493184691016694,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_296,9,branch,0.0,0.0,0.0,0.5585666337726866,0.06713379604837603,0.5381665582356642,0.08132682133475849,0.06464835397093201,,0.4914328377243105,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_296,10,root,0.0,0.0,0.0,0.5033375878637466,0.39367719172593063,,-0.05738087029863115,0.3036287714730094,,0.10966039613781597,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,10,branch,0.0,0.0,0.0,0.5107501630206107,0.45951415828667636,0.49934037330951336,-0.04996829514176704,0.3694657380337551,,0.05123600473393436,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_296,10,branch,0.0,0.0,0.0,0.5672944358373235,0.23752579258255999,0.5529038639508502,0.0065759776749457766,0.14747737232963873,,0.3297686432547635,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_296,10,branch,0.0,0.0,0.0,0.5205686107063495,0.16571182982456126,0.49925278069152973,-0.04014984745602823,0.07566340957164,,0.3548567808817883,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,10,branch,0.0,0.0,0.0,0.5121842546954806,0.3322564471331187,0.4985419482202656,-0.048534203466897186,0.24220802688019744,,0.17992780756236187,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,2,root,0.2,0.0,-0.2,0.4878385287491365,0.05191647115331463,,0.0,0.0,,0.4359220575958219,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_117,2,branch,0.2,0.0,-0.2,0.5962828105647987,0.5528326162685281,0.5811269380024887,0.0,0.0,,0.04345019429627062,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_117,2,branch,0.2,1.0,0.8,0.5385631207925676,0.39442801233793623,0.48803094219618165,0.0,0.0,,0.1441351084546314,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_117,2,branch,0.2,0.0,-0.2,0.5343005528578506,0.0,0.5108363474583945,0.0,0.0,,0.5343005528578506,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_117,2,branch,0.2,0.0,-0.2,0.5807974593370631,0.20754460718756348,0.491454518808464,0.0,0.0,,0.37325285214949955,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_117,3,root,0.0,0.0,0.0,0.4309566227898566,0.4660726842002139,,-0.056881905959279944,0.4141562130468993,,-0.035116061410357335,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_117,3,branch,0.0,0.0,0.0,0.35137743677304945,0.0,0.3325846484654624,-0.13646109197608708,-0.05191647115331463,,0.35137743677304945,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_117,3,branch,0.0,0.0,0.0,0.3460964070956301,0.139768905600481,0.3288441002709366,-0.14174212165350641,0.08785243444716637,,0.2063275014951491,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_117,3,branch,0.0,0.0,0.0,0.392485524214469,0.3699034576403573,0.37383888571064505,-0.09535300453466755,0.3179869864870427,,0.02258206657411166,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_117,3,branch,0.0,0.0,0.0,0.3222880439123097,0.0,0.3019409979218848,-0.16555048483682683,-0.05191647115331463,,0.3222880439123097,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_117,4,root,0.0,0.0,0.0,0.4075222459406632,0.25162290466902576,,-0.02343437684919336,-0.21444977953118816,,0.15589934127163746,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_117,4,branch,0.0,0.0,0.0,0.36116549668116,0.2475670659831457,0.3062517273908981,-0.06979112610869659,-0.2185056182170682,,0.11359843069801429,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_117,4,branch,0.0,0.0,0.0,0.3054697330033464,0.23752579258255999,0.30387105205226905,-0.12548688978651018,-0.22854689161765393,,0.06794394042078641,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_117,4,branch,0.0,0.0,0.0,0.2662118513551048,0.2337219181303906,0.25758555078897594,-0.1647447714347518,-0.23235076606982333,,0.03248993322471419,Transparency and Trust,Other,Information Inquiry,Evasion
Qwen3-8B,persona_117,4,branch,0.0,0.0,0.0,0.27845738255514996,0.10491428937070436,0.26955475539044826,-0.15249924023470662,-0.36115839482950957,,0.1735430931844456,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_117,5,root,0.2,0.0,-0.2,0.5047322756839306,0.08391036004953083,,0.09721002974326742,-0.16771254461949492,,0.4208219156343998,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,5,branch,0.2,0.0,-0.2,0.4157029660643769,0.2911015669450099,0.40708519668028076,0.00818072012371368,0.03947866227598412,,0.12460139911936702,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_117,5,branch,0.2,0.0,-0.2,0.47400624069947617,0.07967689761655561,0.45707852284884903,0.06648399475881295,-0.17194600705247015,,0.39432934308292056,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,5,branch,0.2,0.0,-0.2,0.4318493559494624,0.3540836526136331,0.43454944812899005,0.02432711000879917,0.10246074794460736,,0.07776570333582927,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,5,branch,0.2,1.0,0.8,0.5103869278221737,0.3994967209064605,0.46193416569922413,0.10286468188151043,0.14787381623743473,,0.11089020691571316,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_117,6,root,0.0,0.0,0.0,0.42566867507359024,0.1152824332107299,,-0.0790636006103404,0.03137207316119907,,0.31038624186286035,Personal Story,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_117,6,branch,0.0,0.0,0.0,0.3722259146072881,0.0,0.36324868169105906,-0.13250636107664254,-0.08391036004953083,,0.3722259146072881,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_117,6,branch,0.0,0.0,0.0,0.3678716913306895,0.0,0.352806367832728,-0.13686058435324117,-0.08391036004953083,,0.3678716913306895,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_117,6,branch,0.0,0.0,0.0,0.46780442017140694,0.5382900827788449,0.5000000617742705,-0.0369278555125237,0.4543797227293141,,-0.070485662607438,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_117,6,branch,0.0,0.0,0.0,0.30148080683752254,0.10833388466523333,0.28963215266385045,-0.2032514688464081,0.024423524615702505,,0.1931469221722892,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_117,7,root,0.0,0.0,0.0,0.5618537124585922,0.12106142992317857,,0.13618503738500193,0.005778996712448678,,0.4407922825354136,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,7,branch,0.0,0.0,0.0,0.47066205462305083,0.31374349225675097,0.4628588671913805,0.04499337954946059,0.19846105904602107,,0.15691856236629986,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,7,branch,0.0,0.0,0.0,0.3741474820861052,0.3299240246390988,0.3699547034352938,-0.05152119298748503,0.21464159142836892,,0.0442234574470064,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,7,branch,0.0,0.0,0.0,0.45253075114239094,0.0,0.43861110502592904,0.0268620760688007,-0.1152824332107299,,0.45253075114239094,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,7,branch,0.0,0.0,0.0,0.4280271911831105,0.0,0.40441077070893044,0.002358516109520259,-0.1152824332107299,,0.4280271911831105,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,8,root,0.0,0.0,0.0,0.5101966664304336,0.13162835742367576,,-0.05165704602815857,0.010566927500497189,,0.37856830900675786,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,8,branch,0.0,0.0,0.0,0.4325367287536715,0.2522778373641013,0.42337723019606127,-0.12931698370492067,0.13121640744092272,,0.18025889138957019,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,8,branch,0.0,0.0,0.0,0.41531309988525505,0.3131044036999067,0.41672961226771604,-0.14654061257333711,0.19204297377672813,,0.10220869618534834,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,8,branch,0.0,0.0,0.0,0.46090780336095016,0.22529109640436892,0.45371150317498465,-0.100945909097642,0.10422966648119035,,0.23561670695658124,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,8,branch,0.0,0.0,0.0,0.5960435244381477,0.07573529916899088,0.5661071129926954,0.03418981197955551,-0.04532613075418769,,0.5203082252691568,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,9,root,0.0,0.0,0.0,0.5496049219486442,0.0923173403357597,,0.03940825551821059,-0.03931101708791607,,0.4572875816128845,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,9,branch,0.0,0.0,0.0,0.4714977038115836,0.37917262036713517,0.4599911163165626,-0.038698962618849975,0.2475442629434594,,0.09232508344444845,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,9,branch,0.0,0.0,0.0,0.42037117473919083,0.23104906038146464,0.412337610916858,-0.08982549169124276,0.09942070295778888,,0.1893221143577262,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,9,branch,0.0,0.0,0.0,0.38001015729167675,0.10491428937070436,0.36932662996709553,-0.13018650913875685,-0.0267140680529714,,0.2750958679209724,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,9,branch,0.0,0.0,0.0,0.5844120016172419,0.0,0.5598568754988704,0.07421533518680834,-0.13162835742367576,,0.5844120016172419,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,10,root,0.0,0.0,0.0,0.4673871577879089,0.0030096158826989493,,-0.08221776416073528,-0.08930772445306075,,0.46437754190520997,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,10,branch,0.0,0.0,0.0,0.39068569256156344,0.39559633359933394,0.3834875401299464,-0.15891922938708075,0.3032789932635742,,-0.004910641037770502,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,10,branch,0.0,0.0,0.0,0.5276766589577786,0.0,0.5051725593096523,-0.021928262990865588,-0.0923173403357597,,0.5276766589577786,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,10,branch,0.0,0.0,0.0,0.4926242740503331,0.08241542740151371,0.4730083839412863,-0.05698064789831109,-0.009901912934245985,,0.4102088466488194,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_117,10,branch,0.0,0.0,0.0,0.500453882341212,0.0,0.4815545685306768,-0.04915103960743217,-0.0923173403357597,,0.500453882341212,Task Related Inquiry,Exploration,Hesitance,Evasion
