Experiment,Outcome,Turn,Phase,User_ID,Prev_Sys_Spec,Prev_User_Spec,Curr_Sys_Spec,Triplet,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance
Qwen3-8B,Success,8,Late (7-10),persona_58,Personal Related Inquiry,Personal Choice,Personal Related Inquiry,Personal Related Inquiry -> Personal Choice -> Personal Related Inquiry,0.41670224165287956,0.3882970534062307,0.4155020224311902,-0.05135439643891504,-0.07772399735470781,-0.052483606800225624,0.028405188246648838
Qwen3-8B,Success,9,Late (7-10),persona_58,Personal Related Inquiry,Hesitance,Self Modeling,Personal Related Inquiry -> Hesitance -> Self Modeling,0.4107979227918664,0.38215550354550226,0.4100993272004917,-0.005904318861013169,-0.006141549860728457,-0.005402695230698529,0.028642419246364126
Qwen3-8B,Success,2,Early (2-3),persona_58,Greeting,Others,Personal Story,Greeting -> Others -> Personal Story,0.3445785972175429,0.2388620007549667,0.3096543644575847,,,,0.10571659646257622
Qwen3-8B,Success,3,Early (2-3),persona_58,Personal Story,Others,Emotion Appeal,Personal Story -> Others -> Emotion Appeal,0.5152234412557548,0.41459018419750737,0.4753498865722983,0.1706448440382119,0.17572818344254068,0.1656955221147136,0.10063325705824744
Qwen3-8B,Success,4,Mid (4-6),persona_58,Emotion Appeal,Information Inquiry,Credibility Appeal,Emotion Appeal -> Information Inquiry -> Credibility Appeal,0.33072482056869057,0.35364138497639974,0.339702443738721,-0.18449862068706424,-0.06094879922110763,-0.13564744283357733,-0.022916564407709172
Qwen3-8B,Success,5,Mid (4-6),persona_58,Credibility Appeal,Information Inquiry,Credibility Appeal,Credibility Appeal -> Information Inquiry -> Credibility Appeal,0.45614210369178176,0.42865636315931527,0.4446697945999697,0.1254172831230912,0.07501497818291553,0.1049673508612487,0.027485740532466496
Qwen3-8B,Success,6,Mid (4-6),persona_58,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.5211443490661569,0.22720887148231142,0.5062615400745697,0.06500224537437516,-0.20144749167700385,0.0615917454746,0.29393547758384553
Qwen3-8B,Success,7,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.44930925635135666,0.1741311526090107,0.43402158392122625,-0.07183509271480026,-0.05307771887330073,-0.07223995615334344,0.27517810374234597
Qwen3-8B,Success,8,Late (7-10),persona_58,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.6068504274264189,0.19369452524900627,0.5856629452634747,0.15754117107506227,0.01956337263999558,0.15164136134224848,0.41315590217741266
Qwen3-8B,Success,9,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.48118964898844,0.01889701248362919,0.4608690935376791,-0.1256607784379789,-0.17479751276537708,-0.12479385172579566,0.46229263650481084
Qwen3-8B,Success,10,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.48215069891719525,0.0007318199730283666,0.46289394375942855,0.000961049928755231,-0.018165192510600822,0.0020248502217494746,0.4814188789441669
Qwen3-8B,Fail,3,Early (2-3),persona_58,Logical Appeal,Information Inquiry,Donation Information,Logical Appeal -> Information Inquiry -> Donation Information,0.34641997907097233,0.0,0.33113674470019416,-0.1081522781665934,-0.36252322049573815,,0.34641997907097233
Qwen3-8B,Fail,4,Mid (4-6),persona_58,Donation Information,Information Inquiry,Credibility Appeal,Donation Information -> Information Inquiry -> Credibility Appeal,0.3279675464706733,0.2533681054799108,0.2986943481072095,-0.01845243260029905,0.2533681054799108,-0.032442396592984646,0.07459944099076249
Qwen3-8B,Fail,5,Mid (4-6),persona_58,Credibility Appeal,Hesitance,Personal Story,Credibility Appeal -> Hesitance -> Personal Story,0.4512857476417257,0.21099266483850893,0.35796804558222417,0.12331820117105241,-0.04237544064140186,0.05927369747501465,0.24029308280321676
Qwen3-8B,Fail,6,Mid (4-6),persona_58,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.4985020358345659,0.12847948178669685,0.4792800849749364,0.04721628819284024,-0.08251318305181207,0.12131203939271223,0.3700225540478691
Qwen3-8B,Fail,7,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5599051671077051,0.0029545911541431213,0.5351518081764357,0.06140313127313918,-0.12552489063255373,0.0558717232014993,0.556950575953562
Qwen3-8B,Fail,8,Late (7-10),persona_58,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5825408825688642,0.28921508508332466,0.5687373156283682,0.022635715461159056,0.2862604939291815,0.03358550745193245,0.2933257974855395
Qwen3-8B,Fail,9,Late (7-10),persona_58,Foot in the Door,Self-assertion,Foot in the Door,Foot in the Door -> Self-assertion -> Foot in the Door,0.529051281568084,0.0253160971382449,0.5116811027946412,-0.05348960100078015,-0.26389898794507977,-0.05705621283372697,0.5037351844298391
Qwen3-8B,Fail,10,Late (7-10),persona_58,Foot in the Door,Self-assertion,Foot in the Door,Foot in the Door -> Self-assertion -> Foot in the Door,0.5335417961425294,0.09737075570679772,0.518756337144708,0.004490514574445381,0.07205465856855282,0.00707523435006685,0.4361710404357317
Qwen3-8B,Fail,3,Early (2-3),persona_58,Logical Appeal,Information Inquiry,Emotion Appeal,Logical Appeal -> Information Inquiry -> Emotion Appeal,0.40656261227822554,0.25738400958610974,0.357651595002122,-0.04800964495934018,-0.10513921090962841,,0.1491786026921158
Qwen3-8B,Fail,4,Mid (4-6),persona_58,Emotion Appeal,Hesitance,Personal Story,Emotion Appeal -> Hesitance -> Personal Story,0.450874620932426,0.22275825835881435,0.3661456862622273,0.04431200865420043,-0.03462575122729539,0.008494091260105308,0.22811636257361162
Qwen3-8B,Fail,5,Mid (4-6),persona_58,Personal Story,Personal Choice,Foot in the Door,Personal Story -> Personal Choice -> Foot in the Door,0.50596880159,0.012761123353716135,0.4793089270907414,0.05509418065757404,-0.20999713500509823,0.11316324082851409,0.49320767823628386
Qwen3-8B,Fail,6,Mid (4-6),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.49347779185990304,0.015023876389286862,0.46894169363064064,-0.01249100973009698,0.002262753035570726,-0.010367233460100767,0.47845391547061616
Qwen3-8B,Fail,7,Late (7-10),persona_58,Foot in the Door,Information Inquiry,Foot in the Door,Foot in the Door -> Information Inquiry -> Foot in the Door,0.4388057462936445,0.13783513702195518,0.42496801713172777,-0.05467204556625854,0.12281126063266833,-0.04397367649891287,0.3009706092716893
Qwen3-8B,Fail,8,Late (7-10),persona_58,Foot in the Door,Others,Foot in the Door,Foot in the Door -> Others -> Foot in the Door,0.48966324375762565,0.07896911933409581,0.47597343961017463,0.05085749746398116,-0.05886601768785937,0.05100542247844686,0.4106941244235298
Qwen3-8B,Fail,9,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5640947962223468,0.2025135863481499,0.553980636505586,0.07443155246472116,0.12354446701405408,0.07800719689541141,0.36158120987419695
Qwen3-8B,Fail,10,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.512291684176663,0.05610276609931177,0.49287938979039286,-0.051803112045683775,-0.1464108202488381,-0.06110124671519318,0.4561889180773513
Qwen3-8B,Success,3,Early (2-3),persona_58,Logical Appeal,Information Inquiry,Personal Story,Logical Appeal -> Information Inquiry -> Personal Story,0.3650260712135075,0.24451198121656081,0.3256272340991211,-0.08954618602405823,-0.11801123927917734,,0.12051408999694668
Qwen3-8B,Success,4,Mid (4-6),persona_58,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.46325012282472,0.4947913202517734,0.47557090306966276,0.0982240516112125,0.2502793390352126,0.14994366897054168,-0.03154119742705341
Qwen3-8B,Success,5,Mid (4-6),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4760100091286948,0.09019579018976649,0.4571898033267957,0.012759886303974788,-0.40459553006200694,-0.018381099742867058,0.3858142189389283
Qwen3-8B,Success,6,Mid (4-6),persona_58,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5119144956560697,0.22206743728159942,0.5046683191967077,0.035904486527374935,0.1318716470918329,0.04747851586991203,0.28984705837447033
Qwen3-8B,Success,7,Late (7-10),persona_58,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.5913161596141542,0.09413480591990667,0.5708138357504738,0.07940166395808446,-0.12793263136169275,0.0661455165537661,0.49718135369424754
Qwen3-8B,Success,8,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5776508557240871,0.006696175488440769,0.5570759122921719,-0.013665303890067038,-0.0874386304314659,-0.013737923458301937,0.5709546802356463
Qwen3-8B,Success,9,Late (7-10),persona_58,Foot in the Door,Self-assertion,Foot in the Door,Foot in the Door -> Self-assertion -> Foot in the Door,0.5460873246231679,0.14295418736251903,0.5338711689486028,-0.03156353110091925,0.13625801187407827,-0.023204743343569145,0.40313313726064887
Qwen3-8B,Success,10,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5309653459675837,0.09334471805287164,0.5136338359511595,-0.015121978655584178,-0.04960946930964738,-0.020237332997443236,0.43762062791471207
Qwen3-8B,Fail,3,Early (2-3),persona_58,Logical Appeal,Information Inquiry,Logical Appeal,Logical Appeal -> Information Inquiry -> Logical Appeal,0.46919851970897386,0.40862812932249876,0.4515037989219137,0.014626262471408136,0.046104908826760604,,0.060570390386475104
Qwen3-8B,Fail,4,Mid (4-6),persona_58,Logical Appeal,Information Inquiry,Credibility Appeal,Logical Appeal -> Information Inquiry -> Credibility Appeal,0.48394913533641515,0.46593075183072463,0.47721182672124385,0.014750615627441288,0.057302622508225876,0.025708027799330124,0.018018383505690516
Qwen3-8B,Fail,5,Mid (4-6),persona_58,Credibility Appeal,Hesitance,Personal Story,Credibility Appeal -> Hesitance -> Personal Story,0.5386644488725885,0.06772458902972828,0.527583510993933,0.054715313536173316,-0.39820616280099635,0.05037168427268912,0.4709398598428602
Qwen3-8B,Fail,6,Mid (4-6),persona_58,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5766788037497442,0.0028137660730713173,0.5483397895434888,0.038014354877155765,-0.06491082295665696,0.020756278549555862,0.573865037676673
Qwen3-8B,Fail,7,Late (7-10),persona_58,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5281979186652448,0.004925849307375532,0.5010149540232774,-0.04848088508449944,0.0021120832343042143,-0.047324835520211384,0.5232720693578693
Qwen3-8B,Fail,8,Late (7-10),persona_58,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.5179596562713119,0.23010643024393912,0.5097352783848155,-0.010238262393932884,0.2251805809365636,0.008720324361538023,0.2878532260273728
Qwen3-8B,Fail,9,Late (7-10),persona_58,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5473809226105073,0.17038578579109948,0.5298462650840233,0.029421266339195395,-0.059720644452839644,0.020110986699207856,0.37699513681940783
Qwen3-8B,Fail,10,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5170326800360968,0.19544967066098884,0.5024152705190464,-0.03034824257441049,0.025063884869889363,-0.027430994564976885,0.321583009375108
Qwen3-8B,Fail,4,Mid (4-6),persona_58,Credibility Appeal,Information Inquiry,Credibility Appeal,Credibility Appeal -> Information Inquiry -> Credibility Appeal,0.3326964873619466,0.30841001821618547,0.32195439523978303,-0.2570318515857039,-0.08816100938740495,,0.024286469145761158
Qwen3-8B,Fail,5,Mid (4-6),persona_58,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.45892657784982166,0.16288270348070186,0.4433453213040785,0.12623009048787504,-0.1455273147354836,0.12139092606429547,0.29604387436911983
Qwen3-8B,Fail,6,Mid (4-6),persona_58,Foot in the Door,Hesitance,Personal Story,Foot in the Door -> Hesitance -> Personal Story,0.6304316892929729,0.057052129695989544,0.6187300656277284,0.17150511144315123,-0.1058305737847123,0.17538474432364987,0.5733795595969834
Qwen3-8B,Fail,7,Late (7-10),persona_58,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5889488048339172,0.08722388846941208,0.5621901426278102,-0.04148288445905568,0.030171758773422534,-0.05653992299991817,0.5017249163645051
Qwen3-8B,Fail,8,Late (7-10),persona_58,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.6570466918008956,0.41450201444419016,0.6509830748669779,0.06809788696697838,0.32727812597477807,0.08879293223916773,0.24254467735670543
Qwen3-8B,Fail,9,Late (7-10),persona_58,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.6433165524457741,0.09703252356747147,0.6210192451446189,-0.013730139355121462,-0.3174694908767187,-0.029963829722359003,0.5462840288783026
Qwen3-8B,Fail,10,Late (7-10),persona_58,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.6055340334577585,0.03052759769725907,0.5838356773913246,-0.037782518988015656,-0.0665049258702124,-0.037183567753294344,0.5750064357604994
Qwen3-8B,Fail,4,Mid (4-6),persona_58,Credibility Appeal,Information Inquiry,Trust Building,Credibility Appeal -> Information Inquiry -> Trust Building,0.36482665483511867,0.370458553503842,0.36666029626214486,-0.22490168411253186,-0.02611247409974843,,-0.005631898668723323
Qwen3-8B,Fail,5,Mid (4-6),persona_58,Trust Building,Hesitance,Personal Story,Trust Building -> Hesitance -> Personal Story,0.5716746303931047,0.3069572405378464,0.48882414959871096,0.20684797555798606,-0.0635013129659956,0.1221638533365661,0.26471738985525833
Qwen3-8B,Fail,6,Mid (4-6),persona_58,Personal Story,Personal Choice,Foot in the Door,Personal Story -> Personal Choice -> Foot in the Door,0.5120446392928009,0.000916336992645279,0.4815295167674185,-0.05962999110030387,-0.30604090354520114,-0.007294632831292447,0.5111283023001556
Qwen3-8B,Fail,7,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4957634927090738,0.009081868917193422,0.4633180511229485,-0.016281146583727035,0.008165531924548143,-0.018211465644470015,0.4866816237918804
Qwen3-8B,Fail,8,Late (7-10),persona_58,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5372401986306068,0.3612626619631437,0.5327279541006719,0.041476705921532964,0.3521807930459503,0.06940990297772337,0.17597753666746307
Qwen3-8B,Fail,9,Late (7-10),persona_58,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.49294786826529374,0.0036641523192182143,0.47095758889693096,-0.04429233036531305,-0.3575985096439255,-0.06177036520374091,0.4892837159460755
Qwen3-8B,Fail,10,Late (7-10),persona_58,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5144026666851986,0.026701335260031295,0.487679306059162,0.021454798419904886,0.02303718294081308,0.01672171716223103,0.48770133142516736
Qwen3-8B,Fail,4,Mid (4-6),persona_58,Credibility Appeal,Information Inquiry,Emotion Appeal,Credibility Appeal -> Information Inquiry -> Emotion Appeal,0.44189206340561876,0.39181999093048947,0.42252456367467256,-0.14783627554203177,-0.00475103667310095,,0.05007207247512929
Qwen3-8B,Fail,5,Mid (4-6),persona_58,Emotion Appeal,Hesitance,Personal Story,Emotion Appeal -> Hesitance -> Personal Story,0.42572875640664387,0.0028427321599553326,0.41230380325595534,-0.01616330699897489,-0.38897725877053413,-0.010220760418717223,0.42288602424668853
Qwen3-8B,Fail,6,Mid (4-6),persona_58,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.6122249746320346,0.0012693863277193217,0.5867684917860214,0.18649621822539075,-0.0015733458322360109,0.17446468853006608,0.6109555883043153
Qwen3-8B,Fail,7,Late (7-10),persona_58,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5630681559917227,0.20584375580360326,0.555994405492948,-0.04915681864031196,0.20457436947588392,-0.030774086293073433,0.3572244001881194
Qwen3-8B,Fail,8,Late (7-10),persona_58,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.6195257523360779,0.17457514085283163,0.6090563261835309,0.05645759634435521,-0.03126861495077163,0.05306192069058291,0.4449506114832462
Qwen3-8B,Fail,9,Late (7-10),persona_58,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.5043637768475755,0.1541677195417856,0.4893015808344232,-0.11516197548850238,-0.02040742131104603,-0.11975474534910768,0.3501960573057899
